rank,name,slug,active_installs,rating_pct,rating_5star,num_ratings,editor_support,last_updated,requires_wp,tested_up_to,homepage,github_url,github_repo_type,wp_url,total_known_vulns,unpatched_vulns,max_cvss,max_cvss_severity,latest_vuln_date,top_cwes,tags
857,WP Duplicate posts pages & CPT,wp-duplicate-posts-pages-cpt,100,60,3.0,2,Editor-agnostic,2016-10-22 7:21am GMT,4.0,4.6.30,https://wordpress.org/plugins/wp-duplicate-posts-pages-cpt,,,https://wordpress.org/plugins/wp-duplicate-posts-pages-cpt/,0,0,,,,,"copy, cpt, duplicate, pages, post"
858,Kaltura All-in-One Video Plugin for WordPress,all-in-one-video-pack,100,22,1.1,10,Editor-agnostic,2016-09-23 10:09am GMT,2.5.2,4.6.30,http://www.kaltura.org/,,,https://wordpress.org/plugins/all-in-one-video-pack/,0,0,,,,,"admin, advertising, audio, camera, collaboration"
859,Gravity Forms Reset Button,gravity-forms-reset-button,100,52,2.6,5,Editor-agnostic,2014-04-16 7:58pm GMT,3.0.1,3.9.40,,,,https://wordpress.org/plugins/gravity-forms-reset-button/,0,0,,,,,"gravity forms, reset button"
860,Bulk Mail Send,bulk-mail-send,100,60,3.0,2,Editor-agnostic,2025-11-25 10:12pm GMT,4.7,6.9.4,https://wordpress.org/plugins/bulk-mail-send/,,,https://wordpress.org/plugins/bulk-mail-send/,0,0,,,,,"customers, mail, orders, users"
861,Datalayer For Elementor,datalayer-for-elementor,100,60,3.0,2,Editor-agnostic,2022-05-31 5:39pm GMT,5.0,5.9.13,https://www.sourei.com.br/,,,https://wordpress.org/plugins/datalayer-for-elementor/,0,0,,,,,"datalayer, elementor, formsubmit, google tag manager, woocommerce"
862,WP TypeIt Lite,wp-typeit,100,40,2.0,2,Editor-agnostic,2020-05-28 2:25am GMT,4.0,5.4.19,https://typeitjs.com,,,https://wordpress.org/plugins/wp-typeit/,0,0,,,,,"text animation, text effect, typewriter effect"
863,ISSUU Magazine Display,issuu-magazine-display,100,60,3.0,1,Editor-agnostic,2016-05-15 3:03am GMT,3.4,4.5.33,,,,https://wordpress.org/plugins/issuu-magazine-display/,0,0,,,,,"issuu, magazine"
864,ChileCourier Shipping for WooCommerce,chilecourier-shipping-for-woocommerce,100,52,2.6,5,Editor-agnostic,2024-12-04 10:54pm GMT,5.8,6.7.5,https://chilecourier.app,,,https://wordpress.org/plugins/chilecourier-shipping-for-woocommerce/,0,0,,,,,"chile, chilexpress, shipping, starken, woocommerce"
865,Plug-N-Meet web conference integration,plugnmeet,100,40,2.0,1,Editor-agnostic,2026-02-02 10:52pm GMT,6.6,6.9.4,https://github.com/mynaparrot/plugNmeet-WordPress,https://github.com/mynaparrot/plugNmeet-WordPress,official,https://wordpress.org/plugins/plugnmeet/,0,0,,,,,"online meeting, video chat, video conference, virtual classroom, webinar"
866,All Woocommerce Export,all-woocommerce-export,100,20,1.0,1,Editor-agnostic,2025-04-17 9:01am GMT,4.0.0,6.8.5,https://wordpress.org/plugins/all-woocommerce-export,,,https://wordpress.org/plugins/all-woocommerce-export/,0,0,,,,,"export, export customers, export orders, export products, woocommerce"
867,Elite Licenser addon-lite for WooCommerce,woo-elite-licenser-addon,100,60,3.0,4,Editor-agnostic,2025-08-07 11:50am GMT,4.4,6.8.5,https://appsbd.com/elite-licenser/,https://github.com/appsbd/elite-licenser-js,official,https://wordpress.org/plugins/woo-elite-licenser-addon/,0,0,,,,,"license, license manager, software license, woocommerce, wordpress plugin license"
868,Vanilla Forums,vanilla-forums,100,56,2.8,17,Editor-agnostic,2020-07-03 3:26pm GMT,,5.3.21,https://vanillaforums.com,,,https://wordpress.org/plugins/vanilla-forums/,0,0,,,,,"community, forum, forums, vanilla, vanilla forums"
869,Announcement Banner,announcement-banner,100,60,3.0,2,Editor-agnostic,2022-07-01 4:38pm GMT,4.7,6.0.11,https://wordpress.org/plugins/announcement-banner/,,,https://wordpress.org/plugins/announcement-banner/,0,0,,,,,"announcement, banner, bar, notice, notification"
870,Timelinda,k-timelinda,100,60,3.0,2,Editor-agnostic,2022-04-24 12:14pm GMT,4.5,5.9.13,https://janio.sarmento.org/,,,https://wordpress.org/plugins/k-timelinda/,0,0,,,,,"shortcode, timeline"
871,Team Members for Elementor Page Builder,team-members-for-elementor,100,46,2.3,3,Editor-agnostic,2022-05-16 3:36pm GMT,4.5,5.3.21,http://pluginever.com,https://github.com/pluginever/team-members-for-elementor,official,https://wordpress.org/plugins/team-members-for-elementor/,1,1,6.5,Medium,2025-04-01,CWE-79,"Team Member, elementor, elementor page builder, team members"
872,Responsive slider / slideshow,responsive-slideshow,100,34,1.7,3,Editor-agnostic,2018-03-02 3:20pm GMT,3.0,4.9.29,https://wordpress.org/plugins/responsive-slideshow/,,,https://wordpress.org/plugins/responsive-slideshow/,0,0,,,,,"custom post type slider, responsive slider, responsive slideshow, slider, slideshow"
873,eZee Online Hotel Booking Engine,online-booking-engine,100,46,2.3,6,Editor-agnostic,2020-03-12 4:16am GMT,3.0.1,5.4.19,,,,https://wordpress.org/plugins/online-booking-engine/,1,1,,,,,"accommodations, availability, bed and breakfast, reservation, reserve room"
874,FT Calendar,ft-calendar,100,58,2.9,7,Editor-agnostic,2019-02-24 4:23pm GMT,3.0,5.1.22,http://calendar-plugin.com/,,,https://wordpress.org/plugins/ft-calendar/,0,0,,,,,"calendar, dates, event manager, events, times"
875,Parcel2Go Shipping,parcel2go-shipping,100,50,2.5,12,Editor-agnostic,2026-03-20 11:09am GMT,6.4,6.9.4,https://www.parcel2go.com/,,,https://wordpress.org/plugins/parcel2go-shipping/,0,0,,,,,"courier, labels, parcel2go, shipping, woocommerce"
876,Quiqup Connector,quiqup-connector,100,40,2.0,1,Editor-agnostic,2026-01-06 11:48am GMT,4.7,6.7.5,https://quiqup.com,,,https://wordpress.org/plugins/quiqup-connector/,0,0,,,,,"Quiqup, UAE, delivery, fulfillment, logistics"
877,Transparent Image Watermark,transparent-image-watermark-plugin,100,46,2.3,11,Editor-agnostic,2015-02-15 3:34pm GMT,3.3,4.1.42,http://MyWebsiteAdvisor.com/plugins/transparent-image-watermark/,,,https://wordpress.org/plugins/transparent-image-watermark-plugin/,0,0,,,,,"image, images, picture, pictures, watermark"
878,MixPanel,mixpanel-integration,100,52,2.6,5,Editor-agnostic,2015-03-27 2:50pm GMT,3.3,4.1.42,https://github.com/jittarao,,,https://wordpress.org/plugins/mixpanel-integration/,0,0,,,,,"analytics, funnels, kissmetrics, metrics, mixpanel"
879,Permalink Fix & Disable Canonical Redirects,permalink-fix-disable-canonical-redirects-pack,100,40,2.0,1,Editor-agnostic,2015-10-18 7:20am GMT,2.3,4.3.34,https://github.com/ccheney/permalink-fix-disable-canonical-redirects-pack,https://github.com/ccheney/permalink-fix-disable-canonical-redirects-pack,official,https://wordpress.org/plugins/permalink-fix-disable-canonical-redirects-pack/,0,0,,,,,"500 server error, ashurbanipal, canonical redirection, cnchost, parsing error"
880,Google Map with FancyBox Popup,google-map-with-fancybox-popup,100,56,2.8,5,Editor-agnostic,2022-12-01 3:30pm GMT,3.4,6.1.10,http://www.gopiplus.com/work/2014/04/26/google-map-with-fancybox-popup-wordpress-plugin/,,,https://wordpress.org/plugins/google-map-with-fancybox-popup/,0,0,,,,,"fancybox, google map, popup"
881,Smart Captcha Yandex,smart-captcha-yandex,100,50,2.5,2,Editor-agnostic,2022-08-09 6:44am GMT,5.0,6.0.11,,,,https://wordpress.org/plugins/smart-captcha-yandex/,0,0,,,,,"antispam, captcha, spam, yandex"
882,WP reCaptcha,wprecaptcha,100,60,3.0,2,Editor-agnostic,2021-07-12 8:46pm GMT,4.0,5.8.13,,,,https://wordpress.org/plugins/wprecaptcha/,0,0,,,,,"anti-spam security, captcha, google captcha, google recaptcha, recaptcha"
883,Authentication by LoginRadius,loginradius-for-wordpress,100,22,1.1,36,Editor-agnostic,2020-10-01 10:23am GMT,3.5,5.5.18,http://www.loginradius.com,https://github.com/LoginRadius/wordpress-identity-plugin,official,https://wordpress.org/plugins/loginradius-for-wordpress/,0,0,,,,,"CIAM, Cloud Authentication, Hosted Registration, User Registration, authentication"
884,Login as User or Customer,login-as-customer-or-user,100,60,3.0,13,Editor-agnostic,2026-03-19 1:03pm GMT,4.6,6.9.4,,,,https://wordpress.org/plugins/login-as-customer-or-user/,14,2,9.8,Critical,2024-12-27,CWE-269; CWE-285; CWE-287,"force login, login, message cart, user switching, view as user"
885,AWEOS Admin Style,aweos-admin-style,100,60,3.0,1,Editor-agnostic,2023-10-16 7:45am GMT,4.5,6.1.10,http://-,,,https://wordpress.org/plugins/aweos-admin-style/,0,0,,,,,"AWEOS, blue style, style, wpadmin"
886,bxSlider for WordPress,global-s-h-bxslider,100,20,1.0,1,Editor-agnostic,2023-04-12 5:54am GMT,3.0,6.2.9,https://global-s-h.com/bxsliderwp/en/,,,https://wordpress.org/plugins/global-s-h-bxslider/,0,0,,,,,"bx slider, logo slider, slider, sliderticker, sliderwordpress"
887,"Checkout with Mobile Money, Western Union, WorldRemit, WorldRemit",momo-mobile-money-payments-woocommerce-extension,100,46,2.3,3,Editor-agnostic,2022-10-02 9:13am GMT,4.0,6.0.11,https://theafricanboss.com/momo,https://github.com/theafricanboss/woocommerce-momo,official,https://wordpress.org/plugins/momo-mobile-money-payments-woocommerce-extension/,0,0,,,,,"mobile money, momo, money transfer, western union, woocommerce"
888,Auto Summarize Post Content,auto-summarize-post-content,100,60,3.0,2,Editor-agnostic,2024-09-27 3:17am GMT,5.9,6.6.5,,,,https://wordpress.org/plugins/auto-summarize-post-content/,0,0,,,,,"excerpt, news, post content, summarize, summary"
889,WorldPay Hosted Payment Gateway,woo-worldpay-hosted-payment-gateway,100,20,1.0,3,Editor-agnostic,2020-10-05 12:13pm GMT,4.5,5.5.18,#,,,https://wordpress.org/plugins/woo-worldpay-hosted-payment-gateway/,0,0,,,,,"Worldpay, admin, administration, checkout, payment"
890,thumbGen,thumbgen,100,60,3.0,2,Editor-agnostic,2015-01-30 9:27pm GMT,2.9.0,4.1.42,http://www.sebastianbarria.com/plugins/thumbgen/,,,https://wordpress.org/plugins/thumbgen/,0,0,,,,,"generator, image, images, thumb, thumbnail"
891,ReFlex Gallery » WordPress Photo Gallery,reflex-gallery,100,58,2.9,9,Editor-agnostic,2021-03-10 2:38am GMT,3.0,5.7.15,http://plugingarden.com/,https://github.com/woothemes/FlexSlider,official,https://wordpress.org/plugins/reflex-gallery/,10,0,,,2021-08-06,CWE-79,"image, images, media, photo, photo-albums"
892,Default Quantity for WooCommerce,default-quantity-for-woocommerce,100,60,3.0,4,Editor-agnostic,2025-05-06 6:39am GMT,5.9,6.6.5,https://wordpress.org/plugins/default-quantity-for-woocommerce,https://github.com/beyond88/default-quantity-for-woocommerce,official,https://wordpress.org/plugins/default-quantity-for-woocommerce/,0,0,,,,,"default, default quantity, minimum quantity, quantity, woocommerce quantity"
893,Advanced Real Estate Mortgage Calculator,advanced-real-estate-mortgage-calculator,100,20,1.0,3,Editor-agnostic,2012-11-27 12:26am GMT,2.0.2,,http://lakeaustinrealty360.com/advanced-real-estate-mortgage-calculator,,,https://wordpress.org/plugins/advanced-real-estate-mortgage-calculator/,0,0,,,,,"calculator, mortgage, mortgage calculator, real-estate, realty"
894,Plyr,plyr,100,60,3.0,2,Editor-agnostic,2016-06-09 8:47pm GMT,3.8,4.5.33,https://github.com/drrobotnik/plyr/,https://github.com/drrobotnik/plyr,official,https://wordpress.org/plugins/plyr/,0,0,,,,,"embed, oembed, player, skin, video"
895,Better RSS Feeds,xslt,100,58,2.9,19,Editor-agnostic,2019-09-06 4:50am GMT,4.0.0,5.2.24,https://wordpress.org/plugins/xslt/,,,https://wordpress.org/plugins/xslt/,0,0,,,,,"feed, rss, rss feed"
896,Vindi Hub,vindi-payment-gateway,100,52,2.6,11,Editor-agnostic,2026-01-26 2:05pm GMT,4.4,6.8.5,https://github.com/vindi/vindi-woocommerce,https://github.com/vindi/vindi-woocommerce,official,https://wordpress.org/plugins/vindi-payment-gateway/,0,0,,,,,"assinaturas, cobranca-recorrente, vindi, vindi-woocommerce, woocommerce subscriptions"
897,Trackdesk for WooCommerce,trackdesk-for-woocommerce,100,40,2.0,2,Editor-agnostic,2025-09-18 7:51am GMT,4.4,6.8.5,https://wordpress.org/plugins/trackdesk-for-woocommerce/,,,https://wordpress.org/plugins/trackdesk-for-woocommerce/,0,0,,,,,"affiliate, marketing, trackdesk"
898,Per Product Shipping for WooCommerce,per-product-shipping-for-wc,100,46,2.3,3,Editor-agnostic,2024-11-28 7:34pm GMT,4.0.0,6.7.5,https://wordpress.org/plugins/per-product-shipping-for-wc/,,,https://wordpress.org/plugins/per-product-shipping-for-wc/,0,0,,,,,"admin, shipping, shipping method, woocommerce, woocommerce extension"
899,Expire posts,expire-posts,100,60,3.0,2,Editor-agnostic,2016-06-09 10:13am GMT,3.0.1,4.2.39,https://wordpress.org/plugins/expire-posts/,,,https://wordpress.org/plugins/expire-posts/,0,0,,,,,"custom post type, expirator, expire, post"
900,WP-InstantArticles,wp-instantarticles,100,60,3.0,2,Editor-agnostic,2023-08-09 2:59am GMT,4.4,6.3.8,https://lesterchan.net/portfolio/programming/php/,https://github.com/lesterchan/wp-instantarticles,official,https://wordpress.org/plugins/wp-instantarticles/,0,0,,,,,"article, facebook, instant, instant articles, quick"
901,Flexible EAN for WooCommerce,flexible-ean-for-woocommerce,100,30,1.5,2,Editor-agnostic,2026-01-15 4:06pm GMT,5.8,6.9.4,https://wpdesk.net/products/flexible-ean-woocommerce,,,https://wordpress.org/plugins/flexible-ean-for-woocommerce/,0,0,,,,,"barcode, ean, gtin, woocommerce barcode, woocommerce ean"
902,bbP Signature,bbp-signature,100,54,2.7,6,Editor-agnostic,2025-12-05 4:20pm GMT,,6.9.4,http://rewweb.co.uk/bbp-signature/,,,https://wordpress.org/plugins/bbp-signature/,0,0,,,,,"bbPress, custom, discussion, forums, signature"
903,Ni Payment Reminder For WooCommerce,ni-payment-reminder-for-woocommerce,100,58,2.9,7,Editor-agnostic,2024-03-24 3:26pm GMT,4.7,6.4.8,https://wordpress.org/plugins/ni-payment-reminder-for-woocommerce/,,,https://wordpress.org/plugins/ni-payment-reminder-for-woocommerce/,0,0,,,,,"Payment Reminder, payment, reminder, report, woocommerce"
904,pay bi,ebi-pay,100,60,3.0,4,Editor-agnostic,2026-03-12 3:16pm GMT,6.6.2,6.9.4,https://www.ebi.com.gt/,,,https://wordpress.org/plugins/ebi-pay/,0,0,,,,,"débito, ecommerce, medio de pago, negocios, woocommerce"
905,Parsian Woocommerce,parsian-woocommerce,100,60,3.0,2,Editor-agnostic,2018-08-31 9:42am GMT,4.6,4.7.33,http://www.barfaraz.com,,,https://wordpress.org/plugins/parsian-woocommerce/,0,0,,,,,"commerce, e-commerce, shop, woocommerce"
906,Integration of Zoho CRM and WPForms,integration-of-zoho-crm-and-wpforms,100,20,1.0,1,Editor-agnostic,2026-02-19 5:43am GMT,5.0,6.9.4,https://formsintegrations.com/wp-forms-integration-with-zoho-crm,,,https://wordpress.org/plugins/integration-of-zoho-crm-and-wpforms/,0,0,,,,,"WPForms and Zoho, WPForms with Zoho, Zoho and WPForms, Zoho with WPForms, zoho integration"
907,TNG WordPress Integration,tng-wordpress-plugin,100,36,1.8,10,Editor-agnostic,2024-01-01 4:22pm GMT,2.5,6.2.9,http://tng.lythgoes.net/wiki/index.php?title=Using_TNG_and_WordPress_with_the_tng-wordpress-plugin,,,https://wordpress.org/plugins/tng-wordpress-plugin/,0,0,,,,,"bridge, genealogy, integration, the next generation, tng"
908,WP eMember Integration for WooCommerce,woocommerce-and-wp-emember-integration,100,60,3.0,4,Editor-agnostic,2025-09-21 2:26am GMT,3.0,6.8.5,https://www.tipsandtricks-hq.com/wordpress-emember-easy-to-use-wordpress-membership-plugin-1706,,,https://wordpress.org/plugins/woocommerce-and-wp-emember-integration/,0,0,,,,,"login, member, members, membership, woocommerce"
909,Pending Payment Reminder for WooCommerce,pending-payment-reminder-for-woocommerce,100,60,3.0,3,Editor-agnostic,2021-08-19 7:15am GMT,4.0,5.7.15,,,,https://wordpress.org/plugins/pending-payment-reminder-for-woocommerce/,0,0,,,,,"Payment Reminder, email reminder, pending payment"
910,Disable Author Url and Comment Links,wp-remove-author-url-and-comment-links,100,60,3.0,2,Editor-agnostic,2012-07-22 11:12am GMT,2.7,3.4.2,http://osamashabrez.com/wp-disable-author-url-and-comment-links/,,,https://wordpress.org/plugins/wp-remove-author-url-and-comment-links/,0,0,,,,,"akismet, comment spam, remove author link, remove author url, remove comment links"
911,People Lists,people-lists,100,20,1.0,1,Editor-agnostic,2025-01-13 5:28pm GMT,3.3,6.7.5,http://www.ctlt.ubc.ca,,,https://wordpress.org/plugins/people-lists/,1,0,4.3,Medium,2025-01-24,CWE-862,"form, list, people, people lists, user profile"
912,Image Hover Effects Widgets,egw-widgets-hover-effects,100,42,2.1,9,Editor-agnostic,2016-12-07 7:18am GMT,3.5,4.7.33,https://edatastyle.com/,,,https://wordpress.org/plugins/egw-widgets-hover-effects/,0,0,,,,,"CSS3 Image Hover, colorful, hover effects, text effect, widget"
913,Enhanced Blocks – Page Builder Blocks for Gutenberg,enhanced-blocks,100,60,3.0,2,Blocks+Classic,2019-09-23 10:48am GMT,4.8,5.2.24,https://wordpress.org/plugins/enhanced-blocks/,,,https://wordpress.org/plugins/enhanced-blocks/,1,1,6.5,Medium,2025-06-20,CWE-862,"block, editor, gutenberg blocks, page builder, site-builder"
914,Sticky Add to Cart for WooCommerce,sticky-add-to-cart-for-woocommerce,100,56,2.8,11,Editor-agnostic,2025-12-13 3:28pm GMT,4.0,6.9.4,https://www.magnigenie.com/downloads/woocommerce-sticky-add-to-cart-pro/,,,https://wordpress.org/plugins/sticky-add-to-cart-for-woocommerce/,0,0,,,,,"add to cart, sticky add to cart, woocommerce, woocommerce sticky bar"
915,iikoCloud integration for WooCommerce,wc-iikocloud,100,60,3.0,4,Editor-agnostic,2026-03-15 10:29am GMT,6.2,6.9.4,https://wpwc.app,,,https://wordpress.org/plugins/wc-iikocloud/,0,0,,,,,"delivery, food, iiko, restaurant, woocommerce"
916,Bulk Watermark,bulk-watermark,100,40,2.0,2,Editor-agnostic,2015-02-15 3:32pm GMT,3.3,4.1.42,http://MyWebsiteAdvisor.com/plugins/bulk-watermark/,,,https://wordpress.org/plugins/bulk-watermark/,1,1,7.1,High,2025-09-05,CWE-352,"image, images, picture, pictures, watermark"
917,Zonify – Amazon Product Importer for WooCommerce,zonify,100,50,2.5,2,Editor-agnostic,2026-02-01 6:40pm GMT,5.0,6.9.4,,,,https://wordpress.org/plugins/zonify/,0,0,,,,,"affiliate links, amazon, dropshipping, product importer, woocommerce"
918,Disable Autocomplete,disable-autocomplete,100,60,3.0,4,Editor-agnostic,2016-07-20 10:28pm GMT,3.0,4.5.33,http://andrewmgunn.com/,,,https://wordpress.org/plugins/disable-autocomplete/,0,0,,,,,"autofill, disable autofill, disable form autofill, form autofill, input autofill"
919,Shortcode Generator,shortcode-generator,100,60,3.0,2,Editor-agnostic,2009-11-17 1:22am GMT,2.8.0,2.8.6,http://www.getson.info/shortcode-generator,,,https://wordpress.org/plugins/shortcode-generator/,1,1,,,2025-10-22,,"cms, shortcodes, split testing, unlimited, widgets"
920,File Upload Field for Formidable Forms (lite),upload-field-lite-formidable,100,60,3.0,3,Editor-agnostic,2025-09-01 8:21am GMT,5.2,6.8.5,https://desolint.com/,,,https://wordpress.org/plugins/upload-field-lite-formidable/,0,0,,,,,"custom upload field, formidable forms, forms, upload, uploads"
921,MANTIS Ad Network,mantis-ad-network,100,60,3.0,8,Editor-agnostic,2023-01-30 8:26pm GMT,3.7.0,6.1.10,http://wordpress.org/extend/plugins/mantis-ad-network/,,,https://wordpress.org/plugins/mantis-ad-network/,0,0,,,,,"Mantis, ads, advertisement"
922,"EAN, UPC and ISBN for WooCommerce",ean-upc-and-isbn-for-woocommerce,100,60,3.0,2,Editor-agnostic,2025-05-12 7:43am GMT,,6.7.5,,,,https://wordpress.org/plugins/ean-upc-and-isbn-for-woocommerce/,0,0,,,,,"EAN Barcode For Woocommerce, EAN For Woocommerce, wocommerce"
923,CarQuery API Vehicle Data,carquery-api,100,40,2.0,3,Editor-agnostic,2019-01-06 6:46pm GMT,4.0,5.0.25,https://www.carqueryapi.com/wordpress-plugin/,,,https://wordpress.org/plugins/carquery-api/,0,0,,,,,"car, carquery, carqueryapi, database, vehicle"
924,WP Copy Data Protector,wp-copy-data-protector,100,60,3.0,4,Editor-agnostic,2020-03-02 12:51pm GMT,,5.3.21,http://www.rutujacreation.com/,,,https://wordpress.org/plugins/wp-copy-data-protector/,0,0,,,,,"block right click, content, content copy protection, content-Protector, protector"
925,CP Appointment Calendar,cp-appointment-calendar,100,60,3.0,8,Editor-agnostic,2025-12-26 4:38pm GMT,3.0.5,6.9.4,https://wordpress.dwbooster.com/calendars/cp-appointment-calendar,,,https://wordpress.org/plugins/cp-appointment-calendar/,1,0,6.3,Medium,2023-04-10,CWE-89,"appointments, bookings, calendar, payments, paypal"
926,BSK Forms Validation,bsk-gravity-forms-custom-validation,100,60,3.0,2,Editor-agnostic,2025-12-15 3:45am GMT,4.0,6.9.4,https://www.bannersky.com/gravity-forms-custom-validation/,,,https://wordpress.org/plugins/bsk-gravity-forms-custom-validation/,1,0,7.1,High,2025-02-03,CWE-79,"custom validation, formidable forms, gravity forms"
927,BSK Forms Validation,bsk-gravity-forms-custom-validation,100,60,3.0,2,Editor-agnostic,2025-12-15 3:45am GMT,4.0,6.9.4,https://www.bannersky.com/gravity-forms-custom-validation/,,,https://wordpress.org/plugins/bsk-gravity-forms-custom-validation/,1,0,7.1,High,2025-02-03,CWE-79,"custom validation, formidable forms, gravity forms"
